link,link-href,linked,linked-href,pagination,pagination-href
"","","Archgon GL-B122-BL Anti-Blue Light Glasses","https://www.lazada.com.my/archgon-gl-b122-bl-anti-blue-light-glasses-11439771.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","Smart Bluetooth A1 Smart Watch with Sport Pedometer Camera SIM micro SD Memory Connectivity with iPhone Android Phone MG0053 (Black/Black)","https://www.lazada.com.my/smart-bluetooth-a1-smart-watch-with-sport-pedometer-camera-sim-micro-sd-memory-connectivity-with-iphone-android-phone-mg0053-90854486.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","M2 Heart Rate Monitor OLED Touch Screen Activity Tracker Bluetooth Smartband (Black)","https://www.lazada.com.my/m2-heart-rate-monitor-oled-touch-screen-activity-tracker-bluetooth-smartband-black-24978373.html?ff=1&sc=Eeog","",""
"","","Fitbit Alta HR Heart Rate + Activity Tracker, Large 6.7"" - 8.1"" – Fuchsia","https://www.lazada.com.my/fitbit-alta-hr-heart-rate-activity-tracker-large-6734-8134-fuchsia-101907741.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","Mi Band 2 (1 Year Official Warranty)","https://www.lazada.com.my/mi-band-2-1-year-official-warranty-16320193.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","Smart QS80 Sport Smart Wristband Heart Rate Monitor Relogio Cardiaco Watches Blood Pressure Fitness Tracker Smart Watch for Android iOS SM0128 (Black)","https://www.lazada.com.my/smart-qs80-sport-smart-wristband-heart-rate-monitor-relogio-cardiaco-watches-blood-pressure-fitness-tracker-smart-watch-for-android-ios-sm0128-black-101244019.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","S2 Smart Band Wristband Bracelet Heart Rate Pedometer Sleep Fitness Tracker Bluetooth 4.0 IP67 Waterproof Smartband","https://www.lazada.com.my/s2-smart-band-wristband-bracelet-heart-rate-pedometer-sleep-fitness-tracker-bluetooth-40-ip67-waterproof-smartband-22588825.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","Mi Band 2 Features Heart Rate Display Clock Bluetooth 4.0 BLE Smart Wristband(BLACK)","https://www.lazada.com.my/mi-band-2-features-heart-rate-display-clock-bluetooth-40-ble-smart-wristbandblack-72074336.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","Silicagel Quick Install Replacement 22MM Band Strap Smart Watch
Strap Quickfit Strap For Garmin Fenix 5 GPS Watch","https://www.lazada.com.my/silicagel-quick-install-replacement-22mm-band-strap-smart-watchstrap-quickfit-strap-for-garmin-fenix-5-gps-watch-68411655.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","Elephone MGCOOL Band 2 Smart Bluetooth Smartband Wristband (Black)","https://www.lazada.com.my/elephone-mgcool-band-2-smart-bluetooth-smartband-wristband-black-54936885.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","Fashionable Retro Elegant Strap For Women Precise Time Map Of Rome Watch","https://www.lazada.com.my/fashionable-retro-elegant-strap-for-women-precise-time-map-of-rome-watch-95541075.html?ff=1&sc=Eeog","100","https://www.lazada.com.my/wearable-technology/?page=100&sc=Eeog&searchredirect=Wearable+Technology"
"","","Huawei Honor A2 Heart Rate Monitor Bluetooth Fitness Tracker Smart Band (Black)","https://www.lazada.com.my/huawei-honor-a2-heart-rate-monitor-bluetooth-fitness-tracker-smart-band-black-97615547.html?ff=1&sc=Eeog","",""
"","","Original Mijobs Replace Strap for Xiaomi Mi Band 2 Version MiBand 2
Silicone Wristbands for Mi Band 2 Smart Bracelet for Xiao Mi Band 2
– Black","https://www.lazada.com.my/original-mijobs-replace-strap-for-xiaomi-mi-band-2-version-miband-2silicone-wristbands-for-mi-band-2-smart-bracelet-for-xiao-mi-band-2-black-17756172.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","Smart Wireless VR Box Remote Controller Bluetooth 3.0 Gamepad Controller of Music Game Selfie Shutter Video for IOS Android Phone Joystick Game Pad PC SM0103 (White)","https://www.lazada.com.my/smartwireless-vr-box-remote-controller-bluetooth-30-gamepad-controller-of-music-game-selfie-shutter-video-for-ios-android-phone-joystick-game-pad-pcsm0103-white-62242269.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","Black USB Charging Cable Charger Cord For xiaomi mi band 2 /mi band
2 Smart Watch","https://www.lazada.com.my/black-usb-charging-cable-charger-cord-for-xiaomi-mi-band-2-mi-band2-smart-watch-75841923.html?ff=1&sc=Eeog","5","https://www.lazada.com.my/wearable-technology/?page=5&sc=Eeog&searchredirect=Wearable+Technology"
"","","Betreasure X2 Bluetooth Smart Wristband Heart Rate Bracelet Blood Oxygen Blood Pressure Monitor Smart Bracelet Sport Pedometer IP68 Waterproof Smart Band","https://www.lazada.com.my/betreasure-x2-bluetooth-smart-wristband-heart-rate-bracelet-blood-oxygen-blood-pressure-monitor-smart-bracelet-sport-pedometer-ip68-waterproof-smart-band-63236660.html?ff=1&sc=Eeog","4","https://www.lazada.com.my/wearable-technology/?page=4&sc=Eeog&searchredirect=Wearable+Technology"
"","","M2 Heart Rate Monitor OLED Touch Screen Activity Tracker Bluetooth Smartband (Black)","https://www.lazada.com.my/m2-heart-rate-monitor-oled-touch-screen-activity-tracker-bluetooth-smartband-black-24978373.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","CK11S Intelligent Blood Pressure Blood Oxygen Monitor And Heart Rate Sport Smart Watch Bluetooth Watch Bracelet For IOS And Android","https://www.lazada.com.my/ck11s-intelligent-blood-pressure-blood-oxygen-monitor-and-heart-rate-sport-smart-watch-bluetooth-watch-bracelet-for-ios-and-android-26524159.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","Waterproof Smart Watch M26 Woman Men Bluetooth Smartwatch For
Android IOS Smartphone(Black)","https://www.lazada.com.my/waterproof-smart-watch-m26-woman-men-bluetooth-smartwatch-forandroid-ios-smartphoneblack-12120067.html?ff=1&sc=Eeog","2","https://www.lazada.com.my/wearable-technology/?page=2&sc=Eeog&searchredirect=Wearable+Technology"
"","","Smart Tracker Watch M2s Band IP67 Waterproof OLED Touch Screen Fitness Tracker Wristband with Heart Rate Monitor Smart Pedometer Sleep Monitor Bracelet Suitable for all Android and iOS Phone","https://www.lazada.com.my/smart-tracker-watch-m2s-band-ip67-waterproof-oled-touch-screen-fitness-tracker-wristband-with-heart-rate-monitor-smart-pedometer-sleep-monitor-bracelet-suitable-for-all-android-and-ios-phone-28529563.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","iFlashDeal Heart Rate Watch With Step Calorie Tracker And Sleep Monitor For Sports Gym Running Workout","https://www.lazada.com.my/iflashdeal-heart-rate-watch-with-step-calorie-tracker-and-sleep-monitor-for-sports-gym-running-workout-102067386.html?ff=1&sc=Eeog","1","https://www.lazada.com.my/wearable-technology/?sc=Eeog&searchredirect=Wearable+Technology"
"","","C1S Wristband Heart Rate Blood Pressure Monitor Smart Watch Water
Proof Fitness Tracker For Android And IOS Phone","https://www.lazada.com.my/c1s-wristband-heart-rate-blood-pressure-monitor-smart-watch-waterproof-fitness-tracker-for-android-and-ios-phone-81542707.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","Mini Professional 3 in 1 Water Quality Tester Multi-parameter
Monitor pH & TDS","https://www.lazada.com.my/mini-professional-3-in-1-water-quality-tester-multi-parametermonitor-ph-amp-tds-24684721.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
"","","DZ09 Smart Watch Bluetooth Touch Screen for Android and iOS+8GB
Memory Card+Free Gift","https://www.lazada.com.my/dz09-smart-watch-bluetooth-touch-screen-for-android-and-ios8gbmemory-cardfree-gift-16176538.html?ff=1&sc=Eeog","3","https://www.lazada.com.my/wearable-technology/?page=3&sc=Eeog&searchredirect=Wearable+Technology"
